attraction,address,rating,types,place_id,lat,lng,reviews,reviews_count
Sailing Caprice,"1291 Sanderling Island, Point Richmond, CA 94801, USA",5.0,"['travel_agency', 'school', 'point_of_interest', 'establishment']",ChIJ_0UDPu2ChYAR18DKd2Zfyso,37.909254,-122.380102,,2
Keller Beach Park,"Richmond, CA 94801, USA",4.1,"['park', 'point_of_interest', 'establishment']",ChIJFXNzesSChYARbwpAkhdBEhM,37.9207646,-122.3863724,,3
The Magick Lantern,"750 Ralph McGill Blvd NE, Atlanta, GA 30312, USA",5.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJ6xDtFgUE9YgR7ddWGNywOJA,33.767064,-84.3631,,3
San Francisco Bay Sailing,"310 Harbor Dr, Sausalito, CA 94965, USA",4.9,"['travel_agency', 'school', 'point_of_interest', 'establishment']",ChIJVUBLdwSFhYARhG8SNEuQTNY,37.8686205,-122.4980168,,4
Benoit-Casper Brewing Co,"1201 Pennsylvania Ave, Richmond, CA 94801, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJxX1OwqqChYAR8YHruwDx4T8,37.942398,-122.3579281,,1
Fury Sport Fishing,"1900 Western Dr, Richmond, CA 94807, USA",3.0,"['point_of_interest', 'establishment']",ChIJBfVn_fWchYARzDRValXJtlQ,37.9303602,-122.3973643,,1
Rancho Sports Bar,"3912 San Pablo Dam Rd, El Sobrante, CA 94803, USA",4.2,"['night_club', 'bar', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJQzif7IJ3hYAR-PBgyrexQ-M,37.9651666,-122.3126462,,1
Arlington Park,"2200 W Euclid Ave, Arlington Heights, IL 60005, USA",4.5,"['bar', 'point_of_interest', 'establishment']",ChIJI4jhGWY0DogR4L2cslApkNA,42.0889966,-88.00672639999999,,4
Adventure Kinderland Playground,"12411 San Pablo Ave, Richmond, CA 94805, USA",4.2,"['point_of_interest', 'establishment']",ChIJl5kxWzl4hYARE6cF8kzmVFA,37.9380015,-122.3265818,,1
Whitewater Voyages,"11252 Kernville Rd, Kernville, CA 93238, USA",4.3,"['travel_agency', 'point_of_interest', 'establishment']",ChIJ0USEosbMwYARHgSxPZp2NuA,35.7538709,-118.421573,,12
Tehachapi Loop,"Tehachapi, CA 93561, USA",4.7,"['point_of_interest', 'establishment']",ChIJ4Qv0CbP7wYARci3kmxmk3ss,35.2001311,-118.5385108,,171
Tehachapi Depot Railroad Museum,"101 W Tehachapi Blvd, Tehachapi, CA 93561, USA",4.8,"['museum', 'point_of_interest', 'establishment']",ChIJlfGeO8n3wYARXPqQXJ2WCCc,35.1324079,-118.4477489,,105
Souza Family Vineyard,"26877 Cummings Valley Rd, Tehachapi, CA 93561, USA",4.8,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJE8n8yOv-wYARqdCAjPxhZ3o,35.1321881,-118.6092014,,27
Indian Point Ostrich Ranch,"28101 Giraudo Rd, Tehachapi, CA 93561, USA",4.4,"['food', 'point_of_interest', 'establishment']",ChIJl4dDDVn-wYARdLN7LgBFJHA,35.123574,-118.628178,,54
Tehachapi Museum,"310 S Green St, Tehachapi, CA 93561, USA",4.8,"['museum', 'point_of_interest', 'establishment']",ChIJZWgT5873wYARsKmR_9SFwDE,35.1295082,-118.4477536,,11
Triassic Legacy Vineyards,"24627 Cummings Valley Rd, Tehachapi, CA 93561, USA",4.6,"['store', 'food', 'point_of_interest', 'establishment']",ChIJLXQxfiX5wYARaHFP4WyWAkU,35.1333585,-118.5678922,,13
Tehachapi Mountain Park,"17350 Water Canyon Rd, Tehachapi, CA 93561, USA",5.0,"['park', 'point_of_interest', 'establishment']",ChIJbTR458j3wYAR0yN_q948L-E,35.0849059,-118.4949105,,10
Skylark North,"16334 Harris Rd, Tehachapi, CA 93561, USA",0.0,"['airport', 'point_of_interest', 'establishment']",ChIJTbpvlJcdwoARYDZnWzS-cas,35.1025977,-118.4268728,,10
Local Craft Beer,"365 Enterprise Way G, Tehachapi, CA 93561, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJCY44I7z3wYARjZ4HEICIYDs,35.13664,-118.4548268,,6
Tangleweed Farm,"8836, 21192 Old Town Rd, Tehachapi, CA 93561, United States",5.0,"['food', 'point_of_interest', 'establishment']",ChIJGe7Etjj4wYARfixVTsSf53A,35.126206,-118.508596,,7
Tomo-Kahni State HIstoric Park,"Tehachapi, CA 93561, USA",3.2,"['park', 'point_of_interest', 'establishment']",ChIJE8BwL2P1wYAR0tf7uDA572I,35.14825769999999,-118.3359672,,7
Adorable Alpacas,"24815 Cummings Valley Rd, Tehachapi, CA 93561, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJZ3LIVC75wYARipsSJy-OF0Q,35.132759,-118.571087,,8
Dorner Family Vineyard,"18274 Old Ranch Rd, Tehachapi, CA 93561, USA",4.4,"['food', 'point_of_interest', 'establishment']",ChIJT3KOlqj4wYARDPgwTfrs0GQ,35.0886071,-118.569154,,2
Stallion Springs Community Library,"27800 Stallion Springs Dr, Tehachapi, CA 93561, USA",0.0,"['point_of_interest', 'establishment']",ChIJ8yASznf_wYARco_oc3CKp6A,35.0836559,-118.6256914,,2
Mountain Spirit Center,"8400 Juniper Way, Tehachapi, CA 93561, USA",4.8,"['place_of_worship', 'point_of_interest', 'establishment']",ChIJywGx-wMgwoAR1Qj4WwMZ-0A,35.1549198,-118.2842978,,3
Brite Lake,"22902 Banducci Rd, Tehachapi, CA 93561, USA",4.6,"['natural_feature', 'point_of_interest', 'establishment']",ChIJiT0yO4b4wYAR_JgVbW1TrC8,35.1027042,-118.536986,,1
Tehachapi Freedom Plaza & Visitor Center,"200 W Tehachapi Blvd, Tehachapi, CA 93561, USA",5.0,"['point_of_interest', 'establishment']",ChIJh_AEwsj3wYARuD5Rfwkrolc,35.1319864,-118.4495006,,1
Daffodil Hill,"18310 Rams Horn Grade Road, Volcano, CA 95689, USA",4.2,"['point_of_interest', 'establishment']",ChIJK0DBAwdumoARW8CRBhhgLmg,38.4737517,-120.6244255,,74
Casino at Jackson Rancheria,"12222 New York Ranch Rd, Jackson, CA 95642, USA",4.0,"['casino', 'rv_park', 'lodging', 'point_of_interest', 'establishment']",ChIJ_fs2jmB6moARLRNpAoVUCKA,38.3865938,-120.7342271,,162
Kennedy Gold Mine,"12594 Kennedy Mine Rd, Jackson, CA 95642, USA",4.5,"['point_of_interest', 'establishment']",ChIJaT0NsZl7moAR77pBTzMUEBA,38.3678976,-120.7802259,,31
Kennedy Tailing Wheels Park,"1200 N Main St, Jackson, CA 95642, USA",4.4,"['park', 'point_of_interest', 'establishment']",ChIJO5wfTrl7moARh9vRRR6saqE,38.3633274,-120.7755522,,33
Court Street,"Brooklyn, NY 11231, USA",0.0,['route'],ChIJ4U_Hr1lawokRctf217wtxD0,40.680315,-73.996887,,12
Saint Sava's Serbian Orthodox Church,"724 N Main St, Jackson, CA 95642, USA",4.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",ChIJad7E3cB7moARmMo-inq2AkE,38.356108,-120.776536,,12
Jackson Pioneer Cemetery,"Cemetery Ln, Jackson, CA 95642, USA",0.0,"['local_government_office', 'point_of_interest', 'establishment']",ChIJNVEGKsR7moARpuKpnVtJ0b8,38.3544869,-120.772673,,18
Butte Store,"8040 CA-49, Jackson, CA 95642, USA",0.0,"['point_of_interest', 'establishment']",ChIJzyKQnrh5moARJIuvs6TpVqU,38.3256839,-120.7352158,,15
Lake Tabeaud Picnic Area,"California 95642, USA",4.8,"['natural_feature', 'establishment']",ChIJy7QE2uN2moAReBdVJHuAqfc,38.3483124,-120.6638478,,8
The Mokelumne Wilderness,"Arnold, CA 95223, USA",0.0,"['park', 'point_of_interest', 'establishment']",ChIJOfDb1Ev7mYARFqO7_-KyHVA,38.5832424,-119.9796281,,7
Main Street Theatre Works,"1127 N Main St, Jackson, CA 95642, USA",4.5,"['point_of_interest', 'establishment']",ChIJpxRkGLx7moARBjhRk1E9IbM,38.3633882,-120.7765964,,0
The Antique Gardener,"80 Main St, Sutter Creek, CA 95685, USA",4.8,"['store', 'point_of_interest', 'establishment']",ChIJt9PTvVh7moARhJWa7-VHoG0,38.3945297,-120.8030948,,0
Patrick's Point State Park,"4150 Patricks Point Dr, Trinidad, CA 95570, USA",4.7,"['park', 'point_of_interest', 'establishment']",ChIJUSRLHPn801QRaAQQc69UBAM,41.1364671,-124.1552219,,391
Trinidad State Beach,"California 95570, USA",4.9,"['natural_feature', 'establishment']",ChIJg8xv7CZB0VQRSFj_C_eZGDY,41.065402,-124.1503472,,127
Trinidad Memorial Lighthouse,"570 Trinity St, Trinidad, CA 95570, USA",4.7,"['park', 'point_of_interest', 'establishment']",ChIJxeowTzpB0VQRuP1QAC9DdrA,41.0583039,-124.1430884,,129
Big Lagoon County Park,"510 Big Lagoon Park Rd, Trinidad, CA 95570, USA",4.7,"['park', 'point_of_interest', 'establishment']",ChIJwyN9i7wV0VQRXyMXjyXluXI,41.1631649,-124.1315627,,27
Moonstone Crossing Winery Tasting Room,"529 Trinity St, Trinidad, CA 95570, USA",4.9,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJ8y5BqTtB0VQRSev-AsvAeDo,41.0590256,-124.1427089,,19
Trinidad Art Gallery,"490 Trinity St, Trinidad, CA 95570, USA",5.0,"['art_gallery', 'store', 'point_of_interest', 'establishment']",ChIJ8xCiBTtB0VQRFUytbfHCB8I,41.0594344,-124.1433009,,28
Cher-ae Heights Casino,"27 Scenic Dr, Trinidad, CA 95570, USA",4.0,"['casino', 'night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJMW_LP0FB0VQRC-URiq0xAuA,41.053335,-124.129047,,41
Humboldt Lagoons State Park,"15336 US-101, Trinidad, CA 95570, USA",4.8,"['park', 'point_of_interest', 'establishment']",ChIJOXiSq7QW0VQRA1SafQI1pAA,41.2250208,-124.098103,,30
Trinidad Harbor,"Trinidad, CA 95570, USA",5.0,"['natural_feature', 'establishment']",ChIJRWka0zZB0VQRnYzxSI6AghM,41.0554022,-124.1472914,,16
Trinidad Museum,"400 Janis Ct., Trinidad, CA 95570, United States",5.0,"['museum', 'point_of_interest', 'establishment']",ChIJxzyOwzxB0VQRPoPZpD5NDWQ,41.0619962,-124.1414251,,14
Luffenholtz Beach,"1639 Trinidad Scenic Dr, Trinidad, CA 95570, USA",4.5,"['park', 'point_of_interest', 'establishment']",ChIJxdUHpuJD0VQRV2g_F7ITYPg,41.0402672,-124.1203327,,0
Trinidad Masage & Day Spa,"529 Trinity St, Trinidad, CA 95570, USA",3.5,"['beauty_salon', 'spa', 'health', 'point_of_interest', 'establishment']",ChIJmS0FozxB0VQR7DIfspTZM1M,41.06128169999999,-124.1417204,,10
Camel Rock,"17486A US-84, Santa Fe, NM 87506, USA",3.8,"['casino', 'point_of_interest', 'establishment']",ChIJ7z4Jy_k4GIcRH0887CJhTiI,35.8216671,-105.9734398,,7
Redwood Trails Private Horse Rides,"1000 Drydens Rd, Orick, CA 95555, USA",5.0,"['travel_agency', 'point_of_interest', 'establishment']",ChIJRf9_M14F0VQRIeD2HwL7K4c,41.295864,-124.0514371,,6
Katy's Smokehouse,"740 Edwards St, Trinidad, CA 95570, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJl_dxYTpB0VQRS7TNLJ-74Cc,41.0590258,-124.1448802,,2
College Cove Beach,"Trinidad, CA 95570, USA",0.0,['route'],ChIJBfpWS99A0VQRoBuwaFNtqps,41.0689156,-124.1525433,,0
Prisoner Rock Charters,"Bay St, Trinidad, CA 95570, USA",0.0,"['point_of_interest', 'establishment']",ChIJk3FnpTtB0VQRxyA72ErQXz8,41.052451,-124.144871,,0
Reiffs Gas Station Museum,"52 Jefferson St, Woodland, CA 95695, USA",4.3,"['museum', 'point_of_interest', 'establishment']",ChIJ7znnoe7QhIARy-q8aSIPbik,38.67466599999999,-121.782007,,38
California Agriculture Museum,"1962 Hays Ln, Woodland, CA 95776, USA",4.6,"['museum', 'food', 'point_of_interest', 'establishment']",ChIJS-3kFEXRhIARKVM_TwH_S10,38.6747873,-121.7321919,,44
Woodland Opera House Theatre,"340 2nd St, Woodland, CA 95695, USA",4.7,"['point_of_interest', 'establishment']",ChIJjbJzbOTQhIARFiuGGMT-z_Q,38.6779459,-121.7721106,,31
Velocity Island Park,"755 N East St, Woodland, CA 95776, USA",4.2,"['amusement_park', 'bar', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJu_KnDlPQhIAR9dw5O0vnln4,38.6981799,-121.7674153,,12
State Theatre and Multiplex,"332 Main St, Woodland, CA 95695, USA",4.5,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJa0-ed-_QhIARDsejYNjkFHc,38.6771156,-121.7773184,,7
Kennys Bar & Grill,"7045 US-67, Barnhart, MO 63012, USA",4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJJ1T8y0PC2IcRZq3hT8Nhy20,38.3431911,-90.390826,,5
Cinemark Movies 5,"1579, A, East St, Woodland, CA 95776, United States",3.4,"['movie_theater', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJLRze_9XQhIARqwf-AxfCCR4,38.6596628,-121.76528,,4
Yolo County Historical Museum,"512 Gibson Rd, Woodland, CA 95695, USA",4.1,"['museum', 'point_of_interest', 'establishment']",ChIJmxKd8trQhIAR5mjXvLqbvYI,38.66228900000001,-121.773531,,7
The Gifted Penguin,"716 Main St A, Woodland, CA 95695, USA",4.0,"['store', 'point_of_interest', 'establishment']",ChIJYWveB-TQhIARWIkc9srPpTk,38.6773079,-121.77114,,3
Woodland Public Library and Rose Garden,"250 1st St, Woodland, CA 95695, USA",4.6,"['library', 'point_of_interest', 'establishment']",ChIJwRIq5eTQhIARQq1BirSzqPo,38.6792311,-121.7737712,,2
Dk's Place,"1495 East St, Woodland, CA 95776, USA",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",ChIJmWBzdSnRhIARsRzZRYimyhU,38.661091,-121.765313,,1
Blue Note Brewing Company,"750 Dead Cat Alley, Woodland, CA 95695, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJO-GBc-TQhIARNj6ZPm6Jfgg,38.6779386,-121.7711407,,1
Norcal Indoor Sports,"1460 Tanforan Ave, Woodland, CA 95776, USA",4.4,"['point_of_interest', 'establishment']",ChIJe_MEcgjRhIARNM_A1o6wbzA,38.6948486,-121.7531306,,0
Tony's Cocktails,"5930 W Greenway Rd # 5, Glendale, AZ 85306, USA",4.4,"['bar', 'point_of_interest', 'establishment']",ChIJf_sVOAZpK4cR5emPNyvxZXw,33.6266921,-112.1866241,,0
The Stag Bar,"121 Mc Fadden Pl, Newport Beach, CA 92663, USA",4.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJ-9e_-_4f3YARGRKLEt8SXBs,33.6089758,-117.9287269,,0
Nate's Bar and Grill,"4377 US-19, Cochranton, PA 16314, USA",3.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",ChIJrWkEwJ9UMogR7RC1_mBPgFQ,41.5216731,-80.1864368,,0
