attraction,url
Moreton Bay Fig Tree,https://www.tripadvisor.com/Attraction_Review-g33045-d2530095-Reviews-Moreton_Bay_Fig_Tree-Santa_Barbara_California.html
The Granada Theatre,https://www.tripadvisor.com/Attraction_Review-g33045-d1639417-Reviews-The_Granada_Theatre-Santa_Barbara_California.html
State Street,https://www.tripadvisor.com/Attraction_Review-g33045-d108663-Reviews-State_Street-Santa_Barbara_California.html
Santa Barbara Museum of Art,https://www.tripadvisor.com/Attraction_Review-g33045-d104225-Reviews-Santa_Barbara_Museum_of_Art-Santa_Barbara_California.html
Santa Barbara Botanic Garden,https://www.tripadvisor.com/Attraction_Review-g33045-d104227-Reviews-Santa_Barbara_Botanic_Garden-Santa_Barbara_California.html
Santa Barbara Visitor Center,https://www.tripadvisor.com/Attraction_Review-g33045-d1966798-Reviews-Santa_Barbara_Visitor_Center-Santa_Barbara_California.html
Stearns Wharf,https://www.tripadvisor.com/Attraction_Review-g33045-d116767-Reviews-Stearns_Wharf-Santa_Barbara_California.html
The Historic La Arcada Courtyard,https://www.tripadvisor.com/Attraction_Review-g33045-d3620331-Reviews-The_Historic_La_Arcada_Courtyard-Santa_Barbara_California.html
Alice Keck Park Memorial Gardens,https://www.tripadvisor.com/Attraction_Review-g33045-d8541527-Reviews-Alice_Keck_Park_Memorial_Gardens-Santa_Barbara_California.html
Arlington Theatre,https://www.tripadvisor.com/Attraction_Review-g33045-d544557-Reviews-Arlington_Theatre-Santa_Barbara_California.html
Santa Barbara Certified Farmers Market,https://www.tripadvisor.com/Attraction_Review-g33045-d948023-Reviews-Santa_Barbara_Certified_Farmers_Market-Santa_Barbara_California.html
Douglas Family Preserve,https://www.tripadvisor.com/Attraction_Review-g33045-d7785688-Reviews-Douglas_Family_Preserve-Santa_Barbara_California.html
Santa Barbara Museum of Natural History Sea Center,https://www.tripadvisor.com/Attraction_Review-g33045-d104229-Reviews-Santa_Barbara_Museum_of_Natural_History_Sea_Center-Santa_Barbara_California.html
Gainey Vineyard,https://www.tripadvisor.com/Attraction_Review-g33045-d534091-Reviews-Gainey_Vineyard-Santa_Barbara_California.html
East Beach,https://www.tripadvisor.com/Attraction_Review-g33045-d7391418-Reviews-East_Beach-Santa_Barbara_California.html
"MOXI, The Wolf Museum of Exploration + Innovation",https://www.tripadvisor.com/Attraction_Review-g33045-d12195296-Reviews-MOXI_The_Wolf_Museum_of_Exploration_Innovation-Santa_Barbara_California.html
Santa Barbara Winery,https://www.tripadvisor.com/Attraction_Review-g33045-d292841-Reviews-Santa_Barbara_Winery-Santa_Barbara_California.html
Paseo Nuevo Shops & Restaurants,https://www.tripadvisor.com/Attraction_Review-g33045-d8770351-Reviews-Paseo_Nuevo_Shops_Restaurants-Santa_Barbara_California.html
Santa Barbara Orchid Estate,https://www.tripadvisor.com/Attraction_Review-g33045-d648784-Reviews-Santa_Barbara_Orchid_Estate-Santa_Barbara_California.html
Santa Barbara Public Market,https://www.tripadvisor.com/Attraction_Review-g33045-d6698084-Reviews-Santa_Barbara_Public_Market-Santa_Barbara_California.html
Lobero Theatre,https://www.tripadvisor.com/Attraction_Review-g33045-d294161-Reviews-Lobero_Theatre-Santa_Barbara_California.html
El Presidio de Santa Barbara State Historic Park,https://www.tripadvisor.com/Attraction_Review-g33045-d108662-Reviews-El_Presidio_de_Santa_Barbara_State_Historic_Park-Santa_Barbara_California.html
Santa Barbara Historical Museum,https://www.tripadvisor.com/Attraction_Review-g33045-d535195-Reviews-Santa_Barbara_Historical_Museum-Santa_Barbara_California.html
Kunin Wines Tasting Room,https://www.tripadvisor.com/Attraction_Review-g33045-d2013952-Reviews-Kunin_Wines_Tasting_Room-Santa_Barbara_California.html
Chase Palm Park,https://www.tripadvisor.com/Attraction_Review-g33045-d128640-Reviews-Chase_Palm_Park-Santa_Barbara_California.html
Thousand Steps Beach,https://www.tripadvisor.com/Attraction_Review-g33045-d2535358-Reviews-Thousand_Steps_Beach-Santa_Barbara_California.html
Casa de la Guerra,https://www.tripadvisor.com/Attraction_Review-g33045-d104441-Reviews-Casa_de_la_Guerra-Santa_Barbara_California.html
Funk Zone,https://www.tripadvisor.com/Attraction_Review-g33045-d6847810-Reviews-Funk_Zone-Santa_Barbara_California.html
Carriage & Western Art Museum,https://www.tripadvisor.com/Attraction_Review-g33045-d524625-Reviews-Carriage_Western_Art_Museum-Santa_Barbara_California.html
Alameda Park,https://www.tripadvisor.com/Attraction_Review-g33045-d3877993-Reviews-Alameda_Park-Santa_Barbara_California.html
Jaffurs Wine Cellars,https://www.tripadvisor.com/Attraction_Review-g33045-d2010407-Reviews-Jaffurs_Wine_Cellars-Santa_Barbara_California.html
Grassini Family Vineyards,https://www.tripadvisor.com/Attraction_Review-g33045-d4746309-Reviews-Grassini_Family_Vineyards-Santa_Barbara_California.html
Santa Barbara Cemetery,https://www.tripadvisor.com/Attraction_Review-g33045-d2452837-Reviews-Santa_Barbara_Cemetery-Santa_Barbara_California.html
Au Bon Climat Tasting Room,https://www.tripadvisor.com/Attraction_Review-g33045-d550907-Reviews-Au_Bon_Climat_Tasting_Room-Santa_Barbara_California.html
Riverbench Vineyard & Winery,https://www.tripadvisor.com/Attraction_Review-g33045-d5999312-Reviews-Riverbench_Vineyard_Winery-Santa_Barbara_California.html
Oreana Winery and Tasting Room,https://www.tripadvisor.com/Attraction_Review-g33045-d2166590-Reviews-Oreana_Winery_and_Tasting_Room-Santa_Barbara_California.html
Rattlesnake Canyon Trail,https://www.tripadvisor.com/Attraction_Review-g33045-d146162-Reviews-Rattlesnake_Canyon_Trail-Santa_Barbara_California.html
Lake Cachuma,https://www.tripadvisor.com/Attraction_Review-g33045-d127576-Reviews-Lake_Cachuma-Santa_Barbara_California.html
Jesusita Trail,https://www.tripadvisor.com/Attraction_Review-g33045-d145131-Reviews-Jesusita_Trail-Santa_Barbara_California.html
Lafond Winery,https://www.tripadvisor.com/Attraction_Review-g33045-d550911-Reviews-Lafond_Winery-Santa_Barbara_California.html
Karpeles Manuscript Library,https://www.tripadvisor.com/Attraction_Review-g33045-d104444-Reviews-Karpeles_Manuscript_Library-Santa_Barbara_California.html
Elings Park,https://www.tripadvisor.com/Attraction_Review-g33045-d270500-Reviews-Elings_Park-Santa_Barbara_California.html
Franceschi Park,https://www.tripadvisor.com/Attraction_Review-g33045-d7386729-Reviews-Franceschi_Park-Santa_Barbara_California.html
Pali Wine Co. Tasting Room,https://www.tripadvisor.com/Attraction_Review-g33045-d3820364-Reviews-Pali_Wine_Co_Tasting_Room-Santa_Barbara_California.html
Municipal Winemakers,https://www.tripadvisor.com/Attraction_Review-g33045-d2006205-Reviews-Municipal_Winemakers-Santa_Barbara_California.html
"University of California, Santa Barbara",https://www.tripadvisor.com/Attraction_Review-g33045-d9842873-Reviews-University_of_California_Santa_Barbara-Santa_Barbara_California.html
Carr Winery,https://www.tripadvisor.com/Attraction_Review-g33045-d1792716-Reviews-Carr_Winery-Santa_Barbara_California.html
Chumash Painted Cave State Historic Park,https://www.tripadvisor.com/Attraction_Review-g33045-d320712-Reviews-Chumash_Painted_Cave_State_Historic_Park-Santa_Barbara_California.html
Rincon Beach Park,https://www.tripadvisor.com/Attraction_Review-g33045-d5984245-Reviews-Rincon_Beach_Park-Santa_Barbara_California.html
Leadbetter Beach,https://www.tripadvisor.com/Attraction_Review-g33045-d7386730-Reviews-Leadbetter_Beach-Santa_Barbara_California.html
Captain Fatty's Brewery,https://www.tripadvisor.com/Attraction_Review-g33045-d8492362-Reviews-Captain_Fatty_s_Brewery-Santa_Barbara_California.html
Santa Barbara Arts and Crafts Show,https://www.tripadvisor.com/Attraction_Review-g33045-d10328284-Reviews-Santa_Barbara_Arts_and_Crafts_Show-Santa_Barbara_California.html
DV8 Cellars,https://www.tripadvisor.com/Attraction_Review-g33045-d10501907-Reviews-DV8_Cellars-Santa_Barbara_California.html
Susan Quinlan Doll & Teddy Bear Museum & Library,https://www.tripadvisor.com/Attraction_Review-g33045-d948233-Reviews-Susan_Quinlan_Doll_Teddy_Bear_Museum_Library-Santa_Barbara_California.html
Andree Clark Bird Refuge,https://www.tripadvisor.com/Attraction_Review-g33045-d524612-Reviews-Andree_Clark_Bird_Refuge-Santa_Barbara_California.html
Antique Alley,https://www.tripadvisor.com/Attraction_Review-g33045-d10677806-Reviews-Antique_Alley-Santa_Barbara_California.html
Santa Barbara Channel,https://www.tripadvisor.com/Attraction_Review-g33045-d108167-Reviews-Santa_Barbara_Channel-Santa_Barbara_California.html
Museum of Contemporary Art Santa Barbara,https://www.tripadvisor.com/Attraction_Review-g33045-d668091-Reviews-Museum_of_Contemporary_Art_Santa_Barbara-Santa_Barbara_California.html
Pacifica Graduate Institute - Ladera Lane Campus,https://www.tripadvisor.com/Attraction_Review-g33045-d2717182-Reviews-Pacifica_Graduate_Institute_Ladera_Lane_Campus-Santa_Barbara_California.html
The Blue Door,https://www.tripadvisor.com/Attraction_Review-g33045-d9603163-Reviews-The_Blue_Door-Santa_Barbara_California.html
Cottonwood Canyon Winery Santa Barbara Tasting Room,https://www.tripadvisor.com/Attraction_Review-g33045-d3915619-Reviews-Cottonwood_Canyon_Winery_Santa_Barbara_Tasting_Room-Santa_Barbara_California.html
Santa Barbara Fish Market,https://www.tripadvisor.com/Attraction_Review-g33045-d948021-Reviews-Santa_Barbara_Fish_Market-Santa_Barbara_California.html
La Cumbre Plaza,https://www.tripadvisor.com/Attraction_Review-g33045-d2406587-Reviews-La_Cumbre_Plaza-Santa_Barbara_California.html
Arroyo Hondo Preserve,https://www.tripadvisor.com/Attraction_Review-g33045-d4155765-Reviews-Arroyo_Hondo_Preserve-Santa_Barbara_California.html
Earl Warren Showgrounds,https://www.tripadvisor.com/Attraction_Review-g33045-d10038268-Reviews-Earl_Warren_Showgrounds-Santa_Barbara_California.html
Whitcraft Winery,https://www.tripadvisor.com/Attraction_Review-g33045-d3915618-Reviews-Whitcraft_Winery-Santa_Barbara_California.html
Seven Falls,https://www.tripadvisor.com/Attraction_Review-g33045-d145129-Reviews-Seven_Falls-Santa_Barbara_California.html
MTD Santa Barbara,https://www.tripadvisor.com/Attraction_Review-g33045-d9454321-Reviews-MTD_Santa_Barbara-Santa_Barbara_California.html
10 West Gallery,https://www.tripadvisor.com/Attraction_Review-g33045-d12629284-Reviews-10_West_Gallery-Santa_Barbara_California.html
Center Stage Theater,https://www.tripadvisor.com/Attraction_Review-g33045-d10782372-Reviews-Center_Stage_Theater-Santa_Barbara_California.html
Santa Barbara Deep Sea,https://www.tripadvisor.com/Attraction_Review-g33045-d146728-Reviews-Santa_Barbara_Deep_Sea-Santa_Barbara_California.html
Area 5.1 Winery,https://www.tripadvisor.com/Attraction_Review-g33045-d11880062-Reviews-Area_5_1_Winery-Santa_Barbara_California.html
Santa Barbara Public Library,https://www.tripadvisor.com/Attraction_Review-g33045-d7676146-Reviews-Santa_Barbara_Public_Library-Santa_Barbara_California.html
Santa Barbara Surfing Museum,https://www.tripadvisor.com/Attraction_Review-g33045-d7351235-Reviews-Santa_Barbara_Surfing_Museum-Santa_Barbara_California.html
A.C. Postel Rose Garde,https://www.tripadvisor.com/Attraction_Review-g33045-d8106745-Reviews-A_C_Postel_Rose_Garde-Santa_Barbara_California.html
Outdoors Santa Barbara Visitor Center,https://www.tripadvisor.com/Attraction_Review-g33045-d6207837-Reviews-Outdoors_Santa_Barbara_Visitor_Center-Santa_Barbara_California.html
Sullivan Goss An American Gallery,https://www.tripadvisor.com/Attraction_Review-g33045-d12495532-Reviews-Sullivan_Goss_An_American_Gallery-Santa_Barbara_California.html
Lazy Acres Grocery,https://www.tripadvisor.com/Attraction_Review-g33045-d12457945-Reviews-Lazy_Acres_Grocery-Santa_Barbara_California.html
Trinity Episcopal Church,https://www.tripadvisor.com/Attraction_Review-g33045-d10031298-Reviews-Trinity_Episcopal_Church-Santa_Barbara_California.html
3D Studio Gallery,https://www.tripadvisor.com/Attraction_Review-g33045-d10401764-Reviews-3D_Studio_Gallery-Santa_Barbara_California.html
Santa Barbara Frame Shop & Gallery,https://www.tripadvisor.com/Attraction_Review-g33045-d2010385-Reviews-Santa_Barbara_Frame_Shop_Gallery-Santa_Barbara_California.html
Santa Barbara Conference & Visitors Bureau,https://www.tripadvisor.com/Attraction_Review-g33045-d104222-Reviews-Santa_Barbara_Conference_Visitors_Bureau-Santa_Barbara_California.html
Cal Orchid,https://www.tripadvisor.com/Attraction_Review-g33045-d3421630-Reviews-Cal_Orchid-Santa_Barbara_California.html
Santa Barbara Club Crawl,https://www.tripadvisor.com/Attraction_Review-g33045-d4066577-Reviews-Santa_Barbara_Club_Crawl-Santa_Barbara_California.html
Out of the Box Theatre Co.,https://www.tripadvisor.com/Attraction_Review-g33045-d6510829-Reviews-Out_of_the_Box_Theatre_Co-Santa_Barbara_California.html
Vista Point Over Santa Ynez Valley,https://www.tripadvisor.com/Attraction_Review-g33045-d13454372-Reviews-Vista_Point_Over_Santa_Ynez_Valley-Santa_Barbara_California.html
Lookout County Park,https://www.tripadvisor.com/Attraction_Review-g33045-d946216-Reviews-Lookout_County_Park-Santa_Barbara_California.html
Gaviota Vista Viewpoint,https://www.tripadvisor.com/Attraction_Review-g33045-d6707529-Reviews-Gaviota_Vista_Viewpoint-Santa_Barbara_California.html
Our Lady of Sorrows Church,https://www.tripadvisor.com/Attraction_Review-g33045-d10031295-Reviews-Our_Lady_of_Sorrows_Church-Santa_Barbara_California.html
Santa Barbara Conference & Visitor's Bureau & Film Commission,https://www.tripadvisor.com/Attraction_Review-g33045-d1929640-Reviews-Santa_Barbara_Conference_Visitor_s_Bureau_Film_Commission-Santa_Barbara_California.html
Hill-Carrillo Adobe,https://www.tripadvisor.com/Attraction_Review-g33045-d8642522-Reviews-Hill_Carrillo_Adobe-Santa_Barbara_California.html
Fern Falls,https://www.tripadvisor.com/Attraction_Review-g33045-d145130-Reviews-Fern_Falls-Santa_Barbara_California.html
California State Railroad Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d102772-Reviews-California_State_Railroad_Museum-Sacramento_California.html
Crocker Art Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d105182-Reviews-Crocker_Art_Museum-Sacramento_California.html
Cathedral of the Blessed Sacrament,https://www.tripadvisor.com/Attraction_Review-g32999-d564705-Reviews-Cathedral_of_the_Blessed_Sacrament-Sacramento_California.html
California State Capitol Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d219610-Reviews-California_State_Capitol_Museum-Sacramento_California.html
Leland Stanford Mansion State Historic Park,https://www.tripadvisor.com/Attraction_Review-g32999-d531943-Reviews-Leland_Stanford_Mansion_State_Historic_Park-Sacramento_California.html
William Land Park,https://www.tripadvisor.com/Attraction_Review-g32999-d128260-Reviews-William_Land_Park-Sacramento_California.html
Capitol Park,https://www.tripadvisor.com/Attraction_Review-g32999-d142866-Reviews-Capitol_Park-Sacramento_California.html
American River Bicycle Trail,https://www.tripadvisor.com/Attraction_Review-g32999-d142861-Reviews-American_River_Bicycle_Trail-Sacramento_California.html
California Automobile Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d127612-Reviews-California_Automobile_Museum-Sacramento_California.html
McKinley Park,https://www.tripadvisor.com/Attraction_Review-g32999-d128384-Reviews-McKinley_Park-Sacramento_California.html
American River Parkway,https://www.tripadvisor.com/Attraction_Review-g32999-d128282-Reviews-American_River_Parkway-Sacramento_California.html
Sutter’s Fort State Historic Park,https://www.tripadvisor.com/Attraction_Review-g32999-d102770-Reviews-Sutter_s_Fort_State_Historic_Park-Sacramento_California.html
Sacramento History Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d3539208-Reviews-Sacramento_History_Museum-Sacramento_California.html
Old Sacramento,https://www.tripadvisor.com/Attraction_Review-g32999-d102771-Reviews-Old_Sacramento-Sacramento_California.html
Tower Bridge,https://www.tripadvisor.com/Attraction_Review-g32999-d6394988-Reviews-Tower_Bridge-Sacramento_California.html
Sacramento Zoo,https://www.tripadvisor.com/Attraction_Review-g32999-d127615-Reviews-Sacramento_Zoo-Sacramento_California.html
Old City Cemetery,https://www.tripadvisor.com/Attraction_Review-g32999-d142512-Reviews-Old_City_Cemetery-Sacramento_California.html
Golden 1 Center,https://www.tripadvisor.com/Attraction_Review-g32999-d11662834-Reviews-Golden_1_Center-Sacramento_California.html
The B Street Theatre,https://www.tripadvisor.com/Attraction_Review-g32999-d142815-Reviews-The_B_Street_Theatre-Sacramento_California.html
Governor's Mansion,https://www.tripadvisor.com/Attraction_Review-g32999-d127626-Reviews-Governor_s_Mansion-Sacramento_California.html
Funderland,https://www.tripadvisor.com/Attraction_Review-g32999-d630581-Reviews-Funderland-Sacramento_California.html
Sacramento Convention Center,https://www.tripadvisor.com/Attraction_Review-g32999-d1419963-Reviews-Sacramento_Convention_Center-Sacramento_California.html
"California State University, Sacramento",https://www.tripadvisor.com/Attraction_Review-g32999-d591038-Reviews-California_State_University_Sacramento-Sacramento_California.html
California State Indian Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d127632-Reviews-California_State_Indian_Museum-Sacramento_California.html
Old Sacramento Schoolhouse Museum,https://www.tripadvisor.com/Attraction_Review-g32999-d6740457-Reviews-Old_Sacramento_Schoolhouse_Museum-Sacramento_California.html
California Exposition & State Fair,https://www.tripadvisor.com/Attraction_Review-g32999-d1418614-Reviews-California_Exposition_State_Fair-Sacramento_California.html
California Musical Theatre,https://www.tripadvisor.com/Attraction_Review-g32999-d4460158-Reviews-California_Musical_Theatre-Sacramento_California.html
